ID,HASH
653,2848a8104f21966907cd735194c506706bd8955ed2777dd31e3d86587b4af131
653,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
653,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
653,554fb87ae4ac2c49a4b926f54eff48459d5bec1ef9f947f43616fd98e46559e5
654,b10a7f748b16b742b110e967f3fc06c6b1847748d289bd78c21eb67ebdfeee98
654,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
654,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
654,47ddae96a8ed904df08b8f3fd31133f5013b54dcfb9a380644e42857a8c805bd
655,2848a8104f21966907cd735194c506706bd8955ed2777dd31e3d86587b4af131
655,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
655,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
655,73f4393389826102146d8f29e3f65beb64706fbdf4ef17845da9165ce24abfa7
655,1524fb45d7dac7a1965f85a5136a471543ee6d3fd031aa0c7d11ef161b9d6927
655,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
655,32d3a47ebb4b4e2ae6b1c0790d0cf625b32ec4ea3e2e49676b5271a6dabf8298
655,dbde8bc86615e2368f65298fa8aca2ab0296fc7a25b5c78a6b81ce3adb945797
655,261f2b3b2c18b5b55cc20257ab0cc73f759eb8855c4ccab102c1683173e2b775
656,8e096dce940616690857135bf57449803b107650f74766a8b2d2f1f2ddb4b696
656,193ed8df7d547844b2bebbe06f904e18cb38d595c83e076111d99882b5a13722
656,170c617bdd8eff281ec8effece98c30caab6692ede27482e86c7315a32aa15e9
656,9cf1e9aed8bd7db77b4cfdedfbff7d3d921246e6fef96033580c3f90819cd60c
656,95556e26cd1f3bdefb0cba155995f182cabc09f4dd0e953600410d7364fc618f
656,09c6d9587ba386a90ebaac84dc0f81b47d13d8a94d2c4e75e3c8f8a944e66116
656,cb358d8ad9ddf9cf94f15fc162877ff4ecedfebfd66bbf47fc8dfe906a3c3900
656,5560d86502a222048a8d30547d80b64878739044bef98f97e7575cbb94c2b367
656,8300786d0a2dc59fb099f10235cf9a2a8103903c2a3b260bb6e792a4ed6dbb31
656,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
656,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
657,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
658,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
658,deb9f62d9f47a9f8eebf4173a114eb849c2efca1d82f13dc6963b98ca12e63c3
658,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
658,1524fb45d7dac7a1965f85a5136a471543ee6d3fd031aa0c7d11ef161b9d6927
659,8812f812b764329265dd444f737bd62640af9bd1e23d4931679630fbc8a8662d
659,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
659,84287a10e6fbd85c1832dfe49d86f885a6055b39df8610b7afc23191a7e94fd5
659,deb9f62d9f47a9f8eebf4173a114eb849c2efca1d82f13dc6963b98ca12e63c3
659,f1b0198e3c9789e75271665defda5278e4f8260b7d2c6c16ad7cb6b678ee2007
659,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
660,a333ba5be46556eaf9583a08bf69fbf2548f96cd9016f85051245be8f5df4ef0
660,34757104bdbaa55abc049fb2efad6ea1d449fbba455793fcbf6c9e6a6b0d295a
660,f223faa96f22916294922b171a2696d868fd1f9129302eb41a45b2a2ea2ebbfd
660,2db2c27ad99b0f5161f33ddc95939ec40a5dd7b38c0b809d4b3b7bbb4da6d332
660,b70b1a217c316d6714394782b7f7cd01a029919c9409eccf695e5d9c99eb1a22
660,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
660,d6e3c1ccde3828ce28843a4dc7bd6ddae28bed7fc81ad20a7e9bef9b8f0bb89d
660,170c617bdd8eff281ec8effece98c30caab6692ede27482e86c7315a32aa15e9
660,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
661,db5a9eb913256214c8a8a6ab7aac62077291ef9c4f91ad0559639523cf763650
661,752470e891a821dbc2b70d59c2f1d3bd9fe25ec28a563ce47463b751401914a3
661,2235b2a95ef6243897a05a950e5b8fe970b565c49f5391437dda431bee5db92c
661,22eb61d1fcc76c5efe8504105b6b32114cff7e823b4a30a06051d5f17a999c26
661,0c4286aec20e00c62bfb7d3d30711cd4755537488c81ce45663684f993f60229
661,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
661,69ea7d1eb17778943ccc61ba10cc0e7c974c4b5e684e5659233ae8a10dd676a6
661,843157bdc5a9c58763b426888269d5da8d6ecab621669bc8928f208a2d35b0ae
661,4ce4b2f774ef235737d8c96d7861302aa95eb1e8305fea1527985f2c262ed7f5
661,1305821e52ea6ddaab2287207c5f9481b0a1b569b32ddfccf4a3da7cbefa0cf6
661,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
661,c468ec25b5846ef3725d6d826cdb985549a5390c40219609e726d5c2c90de0e5
661,deb9f62d9f47a9f8eebf4173a114eb849c2efca1d82f13dc6963b98ca12e63c3
661,b05f721f5d7136ef54912e8179a3f05926a6a9d8609a570f16b38180b97a8220
661,9f0cd94783f762a05f93b797b843aebb4d229eb5e06598ffdb45b49338790639
661,d4a99eb6239e63a58434e1f0c33e7e1bb6ced449b1b4ed65831704035c739e4f
661,0c291f044e75ab5f0fe78c9e755749f40a42bb7d569e2bc0dce81cf367e87662
661,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
662,8c4f117ec11ce6753eecf130ed7f735992dc2126aacd73bcc248e960f0fa6e4a
662,675e3346b2888631d58ca370b45e3810f0e65e810381150bf84668a8d074de40
662,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
662,9cf1e9aed8bd7db77b4cfdedfbff7d3d921246e6fef96033580c3f90819cd60c
662,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
663,dc1921946f4af96a2856e7be399007c9e807bdf4c5332f19f59ec9dd1bb8c7b3
663,5517bab653668facef67e08f959d3af9f63e80a0570411d1f4f7c6b0460bc24e
663,4e0301deeb219ea2b2d9d4710bd44929433908a8dd866d215694bf9fb0fbf1bb
663,ce770667e5f9b0d8f55367bb79419689d90c48451bb33f079f3a9a72ae132de8
663,83e843a1585fb0971eddb5c305984d3c45927fb67db4314a20ea70a5f7e549d3
663,5e81262083cad1bc36db3ba73f630731c2347517d4af971a04caf1b6f4018fbc
663,e490fd8a16386e2fdbaed9e9fce4e25f4601ce3c383cf16ada1d5de68aae0ed6
663,660ccf18af5dddb3f756c02527bc23b4b76c20e72acf81dbc17b620e8dd62e81
663,ff6df7867542e692e95bbd9ea5f214052568cf804e3648ccd71a50c9a591ee8f
663,6234a43488365d1b06d3f3f3e7a50f7281fb442aed1b371172c2e9546390c86a
663,b05f721f5d7136ef54912e8179a3f05926a6a9d8609a570f16b38180b97a8220
663,6daba92208aae398754e89ae413239acc4536995ee1af20788420529b26a5be4
663,d205e5754ee20e85c11e94f7668a58c2ff1062b0775346be2f20ed01c1aff0c6
663,2235b2a95ef6243897a05a950e5b8fe970b565c49f5391437dda431bee5db92c
663,7c2a0e3f8795d199dd3b27b3991483c36f6ac1075889190760724e2505c94216
663,c035b4023f11b3c48aa98db18b7f86ac872eb09e97c5bff07b3efbdb44659127
663,c824f8df24a3423611356d05c1ecf92f9eb4f81115dc565b25be60062eca0b96
663,81a09485af7d04e9c69466cad466d6114e27e5152dfe06ee7de6a7db7eb1f01f
663,2b3290c5823ba3e59052f6a7a83f6330d35544c71cfea023eb7119a476c27193
663,acc506f9a996dca9605535da84fc6978443875ef7307ca139c39597a5eeab927
663,11919625b17d06328bdcf31c0fc6100014d91d54127e6efc752f3d4c89261552
663,96aa7a9c0aa45135029c320dbf0e373817597b0c77a237b40fdebc432a1a2ddf
663,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
663,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
663,e0de49b7d682190d36e00421dfe40a8b47c96ba47dd13033c81e0addd8b81fdd
663,86bfb36e87916839ebcf04204799a81fa67551780c98ff4541da53e2bc6fad9e
663,ea4a0f5cbf9bb851515603698959325150458a49603592104342bf49851cbff6
663,1bbd9d377d0970b117153aeca9b79ed084f9d3d8aa06b1f735da20c8991e0e93
663,80c366f0ceb3070771782e8653a9be61d6551dc208cd239aa4654c49bcf3bb4e
663,93ff28698eab17b85db2e799cced6855be6cebf9c758b2678f9963ceeef301d2
663,8327991d88f1b4e84a885e61222d39c629a83d0274645ad8fc086f8e38e6354f
663,a658acfb9174f37b5fb2a69909c57cf96185f0b2c5f941b45cec2ab7821f4998
664,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
664,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
664,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
665,deb9f62d9f47a9f8eebf4173a114eb849c2efca1d82f13dc6963b98ca12e63c3
665,55ad2a7c803cd1825533e633e2b363bd09fe3c5b20ca1fa61c577c363d9a6116
665,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
665,5cedc83a02755664a69916e55c54a62ba22fa3b301ffd204f26f6aa0abc0036a
665,2d1bb1b5549f0eb6e609e5f534fcd4b1fce12425c821d4273f4171e5eaa0f5d1
665,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
665,36458e12a0cfcb0456a1fd406ad99c63b2bc049f0b7d408e347fb165e9ed749a
665,2b3290c5823ba3e59052f6a7a83f6330d35544c71cfea023eb7119a476c27193
665,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
665,5517bab653668facef67e08f959d3af9f63e80a0570411d1f4f7c6b0460bc24e
666,b05f721f5d7136ef54912e8179a3f05926a6a9d8609a570f16b38180b97a8220
666,6191047851a425d9098397254e93df4af53e00a4089e0a88ce8dea59d0fd97ea
666,d4328de336bc630b2d3c2f527985291301b4ba991ab20dfa2450c5879788b891
666,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
666,d6fc00351a538ced9617d9fccdb9a38cca96dc97133e1f8ceafc2f0af3b1d527
666,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
666,c904dacc28b45cfd8949a02808d6b75725a13ae2bf9720e1b37abbe31341261d
667,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
667,677779b62012029ebb0f492a089fc6adca12d604f0e2ec772989a817e85f4260
667,94aa9338f6e825190ff8c4bae494f3721d4664795d02fe513f5ff82287b0b0f2
667,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
668,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
668,1524fb45d7dac7a1965f85a5136a471543ee6d3fd031aa0c7d11ef161b9d6927
668,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
668,ec96e33d359e41af06f06b2da65db139d0cd80d3e0e99a19b58701d21b83e6ba
668,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
669,094bb8320cec4cd74d841e9162df6f86077d35d436d2e5c129ffe0bd3461b1ee
669,0c0645d25733f27f6cf7067c0005ed7f623980d133474c34954201be079678ea
669,64be35631f9b648014ac4882c42cbf1837b6ac932da2296cf6a01f9d81bc68c5
669,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
669,a05558dc54339116904a3c64a9c1fbaa79df1aced1452e966b2053da49d6b1d3
669,fe7db300466b898bc4279e1002bbdbc1770b4f3508b1fafb31cf6ad61ae9aba5
669,4c5e81e9dfbc23450c962785c02d2c6d9832abc54ab18e208415fd6b4e6ab079
669,dd5f4a5da53abcf33ffbfadeb118a0707c963c29db3aaa270fe86b231bee8cb4
669,89a132b8d11c2015303bc48ae99aba2ab66a63ad1fbe78c9c0174c60dd864c2e
669,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
669,5517bab653668facef67e08f959d3af9f63e80a0570411d1f4f7c6b0460bc24e
669,170c617bdd8eff281ec8effece98c30caab6692ede27482e86c7315a32aa15e9
669,c922198f088c3dd922fac8423d7069d68fa13dfd9e10281c639b38ef3619b331
669,6e45d9db50c4c806d00a2d5fd0d4234c0f845f22fecb03b59de6ee8fc99e5064
670,cb45fd3236c5750ab0201b46399628c5d17ee7ac2e2187328cf50ff9b0feb11f
670,0ae860567e875ca27ffeb59ed6205b4c75c0db7ed10cce108f83deb150c7db08
670,7263b5038189999e4a9dfdbd12f32fad4d2c293d712b6c0eb51e32969ba843d2
670,da691928500244a704a4612965832650c0077f58b391cc875e979ea7b23a224a
670,8554949cc0bbe69f270f59b9a1063a6a1963deeddb5cd75bd41a60265d017705
670,978c72c715359a12dc470adde0f8a75674503cd2761a20ecbdedf50c8288deea
670,fef42b59d0fb9ec88409789ae7241e542ad2a79b2748c8efacc66ffc0f2a105c
670,deb9f62d9f47a9f8eebf4173a114eb849c2efca1d82f13dc6963b98ca12e63c3
670,1524fb45d7dac7a1965f85a5136a471543ee6d3fd031aa0c7d11ef161b9d6927
670,26080a845aaf5690c59a5a757133cdf172f0714bf554fe50af5caba8dd23e6bc
670,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
670,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
670,a4df25e0c97f1b1511d78520b1a121cd820f05562c1bb67d01e074be0a0ea358
670,061f2bfbe6b072726355b13f656e776511558370b808971f2d849d3a943aea69
670,9ca88737699ed408a9df6c04e6bb28507054ef463a85ec7ab48886014d9a37a2
670,e490fd8a16386e2fdbaed9e9fce4e25f4601ce3c383cf16ada1d5de68aae0ed6
670,d6e3c1ccde3828ce28843a4dc7bd6ddae28bed7fc81ad20a7e9bef9b8f0bb89d
670,1cda874b7e57bddc32be84e38821867bb0ef6ee6837c7c4f887b4b425b3d743c
670,af4ab0f060dbd3f4457ba75613dfda5c603425588b6c1b5459de7e4cb6e5cd57
671,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
671,449c3cc9a3d7746b134d4e555967f49ed1668a5ab0d1af9134486b30e6418e33
671,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
671,6586a0151fc0be9a131aa41dd4273cdb5b5e216b7387c6ceeab03db487e7c094
671,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
671,d891a018bb25c579d5e47145fdba5bfcbb4811d601cd51f2fe8e5ddcff17174f
671,1524fb45d7dac7a1965f85a5136a471543ee6d3fd031aa0c7d11ef161b9d6927
671,089b3ccb26d67b9f29332e193eeb55cb3fea37519f418acfc68b77b6654228ee
672,2848a8104f21966907cd735194c506706bd8955ed2777dd31e3d86587b4af131
672,5517bab653668facef67e08f959d3af9f63e80a0570411d1f4f7c6b0460bc24e
672,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
672,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
672,6e45d9db50c4c806d00a2d5fd0d4234c0f845f22fecb03b59de6ee8fc99e5064
672,82fe4472ea7c6ea6226f3890cda2cf3725298b66191263d2a83a08313f1e06fa
673,d41f5b4977ee05c6b61b3b5f054784628f5cd1cbe06a82a5484d1e6de6eefe85
673,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
673,6389f8b947d7bad87dd269c23cd238e64076b45f849e77f85d944ffd3f26e7a0
673,836a4bdf9effb46001cc2c1286301828f9e7afcb55f8813f6a3eb32cac4a173b
673,ad357c51fb2937d9e35556c834f33f01ad43697aeb8e0a419d6931e114187f50
673,bab352d00e3baba50fd024fb9d02ba5f9ec08d7886ea421adc7bcd6274a43a65
673,14723897eca7b2b287c5e0011ca710e40bd47299df22d8a2587a34667492aa47
673,bad57ef7837c8e6bf99c2a5935cc9d6fe5324a53d88744ad5551db0e46b03cd6
673,3ac483217e193455ea2c71273634dabf702ed46c9b82c475e154aa5c7c99d829
673,a7219b37fc2177fb99645dc2b737de198368eaea79bdd4bac7b906647f53e2bd
673,fb5b8ae0fd37258b8ce25ead2fa261f362b00d861735431a12209aa6d5095cae
673,4d0481265d39b5c37455e7ee31340494215fb9b3d48f0eb1efb8a24303679c5f
673,dc1921946f4af96a2856e7be399007c9e807bdf4c5332f19f59ec9dd1bb8c7b3
673,48052d54254cd768e0090780558273e5eca1fbf923012aa7fe897c99556ba0d6
673,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
673,677779b62012029ebb0f492a089fc6adca12d604f0e2ec772989a817e85f4260
673,c99fe11e6f242942a6ba0298633d990eace797653d7b5140f317f8c7ca2eb475
673,8c4f117ec11ce6753eecf130ed7f735992dc2126aacd73bcc248e960f0fa6e4a
673,2ec0cea9dba1eac8d49f870e89f3715de159d20908baafbd133f0ed10c299319
674,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
674,a238d19a4252cba798a9688f270fdf4417240b39c8bdedaefc0cd38c40b82a03
674,4156212cc9ed674a6b97bf0843a3cb7fec3cbf4ed3de170e9cfa3ad4ecf83679
674,261f2b3b2c18b5b55cc20257ab0cc73f759eb8855c4ccab102c1683173e2b775
674,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
674,e55a799e4bf9658589c187f1cb44fe7f959af7ac0d7d99d42878dc6b89c9f6c0
674,1520e5d3b140cdce1ba0d8d0fa5bc158bb2b8a3cacb7c7e87984aa6aff80e9fb
674,b1f49669b5e13ea9adfcb06cc7c732f223d2aa3b37c096ad618369cace2ba4aa
674,41b79a5a89adbd164f41f9516a4d601a15829417f02612edeb6042bc5d8643d3
674,c468ec25b5846ef3725d6d826cdb985549a5390c40219609e726d5c2c90de0e5
674,8821896a71e88b708bb069bcdfd1d4ef18fd65e3fb237834b4dff6724b1efbd0
674,48052d54254cd768e0090780558273e5eca1fbf923012aa7fe897c99556ba0d6
674,36f8ef984e1692f2ea3c17064801b4d17c97154410b9c0c012772e5287f3d163
675,5517bab653668facef67e08f959d3af9f63e80a0570411d1f4f7c6b0460bc24e
675,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
675,e7616d05893a7c54b54ac842cb748ffae9370f2b24bea91c4e2e54d88b5dc049
675,a381598f1aa37e766aa746eaf2acb25b952eb34f317e5feaef0bc4128216dc22
675,2848a8104f21966907cd735194c506706bd8955ed2777dd31e3d86587b4af131
675,6e754fb35d984815637cab082880127c38b8d457ec22e1483c4f68ba2aafc598
675,9cf1e9aed8bd7db77b4cfdedfbff7d3d921246e6fef96033580c3f90819cd60c
675,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
676,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
676,8c4f117ec11ce6753eecf130ed7f735992dc2126aacd73bcc248e960f0fa6e4a
676,d6fc00351a538ced9617d9fccdb9a38cca96dc97133e1f8ceafc2f0af3b1d527
676,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
676,d41f5b4977ee05c6b61b3b5f054784628f5cd1cbe06a82a5484d1e6de6eefe85
676,1f12daed45eca61694e0a49ce3124539179368aa15f9e3467f25040cd259b2e7
676,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
676,1a5ed9a7c4b88b5d174487fd42a4ef93e1d877909ee6d236cb12407498ed11bd
676,fb5b8ae0fd37258b8ce25ead2fa261f362b00d861735431a12209aa6d5095cae
676,deb9f62d9f47a9f8eebf4173a114eb849c2efca1d82f13dc6963b98ca12e63c3
677,9a55d418d527653cdf9cef5c4e209d1b5a301d34932c4408dd52fde403629aa5
677,b238c42250fb55c7a3f9f42155ba1b4a311a4bde885641abe772b371fe3c9d13
677,bad57ef7837c8e6bf99c2a5935cc9d6fe5324a53d88744ad5551db0e46b03cd6
677,6e45d9db50c4c806d00a2d5fd0d4234c0f845f22fecb03b59de6ee8fc99e5064
677,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
677,b3cfaedba7eef308ff6fb7b7fa861c312ed844b6315e574fd97da291f319f055
677,f223faa96f22916294922b171a2696d868fd1f9129302eb41a45b2a2ea2ebbfd
678,170c617bdd8eff281ec8effece98c30caab6692ede27482e86c7315a32aa15e9
678,1524fb45d7dac7a1965f85a5136a471543ee6d3fd031aa0c7d11ef161b9d6927
678,36458e12a0cfcb0456a1fd406ad99c63b2bc049f0b7d408e347fb165e9ed749a
678,dbde8bc86615e2368f65298fa8aca2ab0296fc7a25b5c78a6b81ce3adb945797
678,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
678,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
678,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
679,0a340515ebf367a9ea9f6af162a75075a0840f924d26248ced476343933cd2c9
679,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
679,d4328de336bc630b2d3c2f527985291301b4ba991ab20dfa2450c5879788b891
680,d41f5b4977ee05c6b61b3b5f054784628f5cd1cbe06a82a5484d1e6de6eefe85
680,2848a8104f21966907cd735194c506706bd8955ed2777dd31e3d86587b4af131
680,84287a10e6fbd85c1832dfe49d86f885a6055b39df8610b7afc23191a7e94fd5
680,deb9f62d9f47a9f8eebf4173a114eb849c2efca1d82f13dc6963b98ca12e63c3
680,597911183e0c705becb0d2c22d9705e183ed07e659e4c0a5d9a2ae0dfec179ac
680,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
680,60dac8d3913c2c96310deaf16bb82d6d91ae8218a153691440e857c86483981b
680,2db2c27ad99b0f5161f33ddc95939ec40a5dd7b38c0b809d4b3b7bbb4da6d332
680,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
681,e490fd8a16386e2fdbaed9e9fce4e25f4601ce3c383cf16ada1d5de68aae0ed6
681,2b3290c5823ba3e59052f6a7a83f6330d35544c71cfea023eb7119a476c27193
681,5517bab653668facef67e08f959d3af9f63e80a0570411d1f4f7c6b0460bc24e
681,fb5b8ae0fd37258b8ce25ead2fa261f362b00d861735431a12209aa6d5095cae
681,d2c3fe867a92eb0f93b3abd2eaf86965a75d7e77cb432e053cb3bfb4d1258361
681,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
681,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
681,f3d7434497230fec29c1817201d2c5f5aa6219881fca58a98f9726022d91d522
681,91651375c279ab49408dc750bed88d5767070f4260a8f12fe98cac2118f719e6
681,44595760d5731feec3499dbed37954ed404467bc487884d6748774be25f59991
681,deb9f62d9f47a9f8eebf4173a114eb849c2efca1d82f13dc6963b98ca12e63c3
681,95a16589ea560a61beeed62f6af632c732429eab0faaf93ac6c81548426cf7eb
681,dd5f4a5da53abcf33ffbfadeb118a0707c963c29db3aaa270fe86b231bee8cb4
681,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
681,47ddae96a8ed904df08b8f3fd31133f5013b54dcfb9a380644e42857a8c805bd
681,5e81262083cad1bc36db3ba73f630731c2347517d4af971a04caf1b6f4018fbc
682,8e096dce940616690857135bf57449803b107650f74766a8b2d2f1f2ddb4b696
682,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
682,26ccb180c20682e9631c4a30f6812d92284ddca79db1bc60a4fa709466b149c9
682,bf79156572b0bdbc65f0d014ada74d58a3eee9ef02c073a0a1f950dea97b0b61
682,ec96e33d359e41af06f06b2da65db139d0cd80d3e0e99a19b58701d21b83e6ba
682,cd03e0376e2b128b0c7d020d70736268389e21eb5cf157517a3ec9ccb59676e3
682,8ef336ceec2f3d214f394f5e3da3d523b6cfb61dc072fa661fb739cffb0f7a90
682,ffa6f31eb09266f7aa9dee14a5c4a0830c7d2a32ce0ba600b48f5dc7f019dd95
682,2848a8104f21966907cd735194c506706bd8955ed2777dd31e3d86587b4af131
682,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
683,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
683,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
683,4649960ea43835a173b57b5d1d2d4291a24ec06a740b00b18d87552d4d7c8428
683,cd03e0376e2b128b0c7d020d70736268389e21eb5cf157517a3ec9ccb59676e3
684,84287a10e6fbd85c1832dfe49d86f885a6055b39df8610b7afc23191a7e94fd5
684,0c291f044e75ab5f0fe78c9e755749f40a42bb7d569e2bc0dce81cf367e87662
684,cd03e0376e2b128b0c7d020d70736268389e21eb5cf157517a3ec9ccb59676e3
684,95a16589ea560a61beeed62f6af632c732429eab0faaf93ac6c81548426cf7eb
684,09c6d9587ba386a90ebaac84dc0f81b47d13d8a94d2c4e75e3c8f8a944e66116
684,1524fb45d7dac7a1965f85a5136a471543ee6d3fd031aa0c7d11ef161b9d6927
684,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
684,752470e891a821dbc2b70d59c2f1d3bd9fe25ec28a563ce47463b751401914a3
684,b05f721f5d7136ef54912e8179a3f05926a6a9d8609a570f16b38180b97a8220
684,e7616d05893a7c54b54ac842cb748ffae9370f2b24bea91c4e2e54d88b5dc049
684,2129431a331cda34b8a3f21a320a9031fe6b50a5eca6e7ff59206b1a34adae7e
684,261f2b3b2c18b5b55cc20257ab0cc73f759eb8855c4ccab102c1683173e2b775
684,2848a8104f21966907cd735194c506706bd8955ed2777dd31e3d86587b4af131
685,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
685,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
685,47ddae96a8ed904df08b8f3fd31133f5013b54dcfb9a380644e42857a8c805bd
686,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
686,e3f3b6121160950e75111d43c8d2b2a385cc90e390495aa8ca9ce51418ab1212
686,8c29a9d2741150eaa064e0e88e95c04ae9d123c1b00af87e258fe1c79e0f12b9
686,75c4ec0328d2ec2e8cc1cfecda70808ab55a68645a100cd7b88b18ed9d44fd5d
686,1524fb45d7dac7a1965f85a5136a471543ee6d3fd031aa0c7d11ef161b9d6927
686,9cf1e9aed8bd7db77b4cfdedfbff7d3d921246e6fef96033580c3f90819cd60c
686,8c4f117ec11ce6753eecf130ed7f735992dc2126aacd73bcc248e960f0fa6e4a
686,2848a8104f21966907cd735194c506706bd8955ed2777dd31e3d86587b4af131
686,5517bab653668facef67e08f959d3af9f63e80a0570411d1f4f7c6b0460bc24e
686,36458e12a0cfcb0456a1fd406ad99c63b2bc049f0b7d408e347fb165e9ed749a
686,170c617bdd8eff281ec8effece98c30caab6692ede27482e86c7315a32aa15e9
686,5cedc83a02755664a69916e55c54a62ba22fa3b301ffd204f26f6aa0abc0036a
687,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
687,0da6f000eee23b4abe52552caaa9ae50a43bb7035ea546399bf09f01e6251831
687,2848a8104f21966907cd735194c506706bd8955ed2777dd31e3d86587b4af131
687,afbffd97827518056212dc377cdba958b98e7cc103620fa8bdb62c5038d81a47
688,045344e350db36e5aa27d44707026c693b6fbc513348497de3befaafb25df8c1
